#Time, VDD, VSS, VSIG
6.5501508648339855E-9,1.0144195312451718,-0.014419531224373013,5.000048819368685E-8
6.556831952679154E-9,1.0151491792265497,-0.015149179247349091,5.0000347735616244E-8
6.563531531960864E-9,1.0158776531716518,-0.015877653150832744,5.000024724514444E-8
6.570262359530013E-9,1.0166063075038052,-0.016606307524593356,5.000017530156194E-8
6.5770099474589986E-9,1.017333542513165,-0.017333542492386982,5.000012397349234E-8
6.583769107676853E-9,1.0180587817204405,-0.018058781741198862,5.0000087409335517E-8
6.59054385340373E-9,1.0187824394493374,-0.018782439428559405,5.000006136481503E-8
6.597338193217933E-9,1.0195049216777905,-0.01950492169856923,5.0000042819013353E-8
6.604153873096243E-9,1.0202263878824807,-0.020226387861722143,5.00000296234387E-8
6.610992130594953E-9,1.0209469405550662,-0.020946940575803985,5.000002024356996E-8
6.617854706030576E-9,1.0216667325637987,-0.021666732543040402,5.000001358241365E-8
6.624743659661384E-9,1.0223859465447664,-0.022385946565544334,5.000000885673748E-8
6.631661079051942E-9,1.023104764095879,-0.023104764075091037,5.000000550790375E-8
6.638609060274062E-9,1.0238233634108846,-0.02382336343166262,5.0000003137673356E-8
6.645589785677499E-9,1.0245419275469902,-0.024541927526202233,5.000000146230331E-8
6.652605557594023E-9,1.0252606472912271,-0.02526064731201523,5.0000000279780294E-8
6.659658797783754E-9,1.0259797211025115,-0.02597972108171345,4.9999999446406964E-8
6.666752050682377E-9,1.0266993547681433,-0.02669935478892204,4.9999998860065804E-8
6.673887997624292E-9,1.0274197628138109,-0.027419762793061814,4.999999844826304E-8
6.681069474440839E-9,1.0281411695357467,-0.028141169556496214,4.9999998159593485E-8
6.688299488999554E-9,1.0288638106291104,-0.02886381060837073,4.999999795765116E-8
6.695581240070461E-9,1.029587934219276,-0.029587934240025447,4.9999997816687655E-8
6.70291813911265E-9,1.0303138027747176,-0.030313802753958546,4.999999771851882E-8
6.710313835487537E-9,1.0310416946102323,-0.03104169463098167,4.999999765032286E-8
6.717772245381944E-9,1.0317719063205857,-0.0317719062998457,4.999999760307441E-8
6.725297585070286E-9,1.0325047548604671,-0.03250475488117468,4.999999757043209E-8
6.732894409447783E-9,1.0332405806680895,-0.033240580647413136,4.999999754794912E-8
6.7405676569578455E-9,1.033979750588069,-0.033979750608745744,4.999999753251388E-8
6.748322702272395E-9,1.0347226620186445,-0.03472266199796822,4.999999752195394E-8
6.756165418436564E-9,1.0354697470831982,-0.03546974710387415,4.99999975147563E-8
6.764102250671318E-9,1.0362214783103383,-0.03622147828965298,4.999999750987E-8
6.772140304657758E-9,1.0369783747057733,-0.03697837472644096,4.999999750656703E-8
6.7802874529711E-9,1.037741009808012,-0.037741009787327064,4.9999997504344626E-8
6.788552464482703E-9,1.038510020757717,-0.03851002077840172,4.999999750285672E-8
6.796945163140981E-9,1.0392861201745047,-0.03928612015382845,4.99999975018659E-8
6.805476624773657E-9,1.0400701101524414,-0.04007011017311779,4.999999750120994E-8
6.814159423734978E-9,1.040862900566908,-0.04086290054623154,4.999999750077841E-8
6.823007945835499E-9,1.0416655315787768,-0.04166553159944535,4.999999750049647E-8
6.832038790821318E-9,1.04247920337279,-0.04247920335212142,4.999999750031365E-8
6.841271297997128E-9,1.0433053142832724,-0.04330531430394111,4.9999997500196083E-8
6.850728244599067E-9,1.0441455122901377,-0.044145512269498144,4.999999750012116E-8
6.860436792048952E-9,1.0450017641105933,-0.045001764131240185,4.99999975000739E-8
6.870429797204316E-9,1.0458764518649113,-0.04587645184426436,4.9999997500044425E-8
6.880747677345331E-9,1.0467725099560508,-0.04677250997669743,4.999999750002627E-8
6.891441145058309E-9,1.0476936268909183,-0.04769362687029097,4.999999750001526E-8
6.9025753673597344E-9,1.0486445517931116,-0.048644551813726074,4.999999750000869E-8
6.9142365757147035E-9,1.0496315830466005,-0.04963158302597967,4.9999997500004846E-8
6.9265431599904704E-9,1.0506633885790766,-0.05066338859970304,4.9999997500002655E-8
6.939665625176964E-9,1.0517524841376125,-0.051752484116991716,4.999999750000144E-8
6.9538659289317214E-9,1.0529181492674797,-0.05291814928809563,4.999999750000078E-8
6.9695855088904784E-9,1.0541929590126247,-0.05419295899199937,4.9999997500000445E-8
6.987683519344039E-9,1.0556404678097007,-0.055640467830321456,4.999999750000028E-8
7.008155248404616E-9,1.0572519003765222,-0.057251900355901365,4.999999750000021E-8
7.017155E-9,1.0579516334491414,-0.05795163346976265,4.9999997500000194E-8
7.018155000001001E-9,1.0555907990138922,-0.055590798992523734,0.02439029267698554
7.019155000001001E-9,1.0510268135001548,-0.05102681349866874,0.07084789761891981
7.020155000001002E-9,1.0466867671767595,-0.0466867671792644,0.11509323555351114
7.021155000001002E-9,1.0425599928002154,-0.04255999280253624,0.15723165253374474
7.022870864576157E-9,1.0357800454048274,-0.03578004539908391,0.22656145551126367
7.0240452213802565E-9,1.0314769183511863,-0.031476918355589946,0.27068079935415906
7.025045221380258E-9,1.0280143458108775,-0.028014345806890516,0.3062573450235438
7.026045221380258E-9,1.0247274295473956,-0.024727429551636624,0.3400984493561077
7.0272502730781416E-9,1.0209874084452688,-0.020987408440943132,0.3786964090536385
7.028535852279812E-9,1.017248881315356,-0.01724888132178617,0.4173895781602896
7.029673539235405E-9,1.0141445775675184,-0.014144577558987802,0.4496144455027581
7.030673539235405E-9,1.011565431676911,-0.011565431689553906,0.4764625202025297
7.0317441113598906E-9,1.0089509205079674,-0.008950920491362811,0.5037562527592927
7.032744111359891E-9,1.0066390554188887,-0.0066390554378134,0.5279632635616205
7.033744111359891E-9,1.0044466872451936,-0.004446687224154048,0.5509894445111113
